Text,Language
 പ്രകൃതി അപകടങ്ങളെക്കുറിച്ചുള്ള അറിവും ലഘൂകരണവും,Malayalam
 ചില ജിയോ ടെക്നിക്കൽ എഞ്ചിനീയറിംഗ് മേഖലകൾ,Malayalam
 മുൻകാല കാലാവസ്ഥയും പരിസ്ഥിതിയും മനസ്സിലാക്കുകയും ചെയ്യുന്നു.,Malayalam
ഒരു പ്രദേശത്തിന്റെ ഭൂമിശാസ്ത്രം കാലക്രമേണ പാറ യൂണിറ്റുകളായി പരിണമിക്കുന്നു,Malayalam
നിക്ഷേപിക്കുകയും തിരുകുകയും ചെയ്യുന്നു,Malayalam
റോക്ക് യൂണിറ്റുകൾ ആദ്യം സ്ഥാപിക്കുന്നത് ഒന്നുകിൽ നിക്ഷേപിച്ചാണ്,Malayalam
 ഉപരിതലം അല്ലെങ്കിൽ മുകളിലെ പാറയിലേക്ക് നുഴഞ്ഞുകയറുക.,Malayalam
അവശിഷ്ടങ്ങൾ ഉപരിതലത്തിൽ സ്ഥിരതാമസമാക്കുമ്പോൾ നിക്ഷേപം സംഭവിക്കാം,Malayalam
 ഭൂമിയുടെ,Malayalam
 അല്ലെങ്കിൽ അഗ്നിപർവ്വത ചാരമോ ലാവയോ പോലുള്ള അഗ്നിപർവ്വത പദാർത്ഥങ്ങൾ പ്രവഹിക്കുമ്പോൾ,Malayalam
ബാത്ത്‌ലിത്തുകൾ,Malayalam
 മുകളിലെ പാറയിലേക്ക് മുകളിലേക്ക് തള്ളുക,Malayalam
 അവ നുഴഞ്ഞുകയറുമ്പോൾ ക്രിസ്റ്റലൈസ് ചെയ്യുന്നു.,Malayalam
പാറകളുടെ പ്രാരംഭ ക്രമം നിക്ഷേപിച്ച ശേഷം,Malayalam
പാറ യൂണിറ്റുകൾ രൂപഭേദം വരുത്താനും കൂടാതെ/അല്ലെങ്കിൽ രൂപാന്തരപ്പെടുത്താനും കഴിയും.,Malayalam
തിരശ്ചീനമായി ചുരുക്കുന്നതിന്റെ ഫലമായി രൂപഭേദം സാധാരണയായി സംഭവിക്കുന്നു,Malayalam
 തിരശ്ചീന വിപുലീകരണം,Malayalam
ഈ ഘടനാപരമായ ഭരണകൂടങ്ങൾ വിശാലമായി ഒത്തുചേരുന്ന അതിരുകളുമായി ബന്ധപ്പെട്ടിരിക്കുന്നു,Malayalam
 വ്യത്യസ്‌ത അതിരുകൾ,Malayalam
 ടെക്റ്റോണിക് പ്ലേറ്റുകൾക്കിടയിൽ യഥാക്രമം അതിരുകൾ രൂപാന്തരപ്പെടുത്തുക.,Malayalam
ഭൂമി 4.54Â രൂപപ്പെട്ടതായി കണക്കാക്കപ്പെടുന്നു,Malayalam
സൗര നെബുലയിൽ നിന്ന് ബില്യൺ വർഷങ്ങൾക്ക് മുമ്പ്,Malayalam
 സൂര്യനും മറ്റ് ഗ്രഹങ്ങൾക്കും ഒപ്പം.,Malayalam
[12] ഏകദേശം 20 ദശലക്ഷം വർഷങ്ങൾക്ക് ശേഷം ചന്ദ്രൻ രൂപപ്പെട്ടു.,Malayalam
തുടക്കത്തിൽ ഉരുകി,Malayalam
 ഖര പുറംതോട് ഫലമായി.,Malayalam
വാതക പുറന്തള്ളലും അഗ്നിപർവ്വത പ്രവർത്തനവും ആദിമ അന്തരീക്ഷം സൃഷ്ടിച്ചു.,Malayalam
ഘനീഭവിക്കുന്ന ജലബാഷ്പം,Malayalam
 സമുദ്രങ്ങളും മറ്റ് ജലസ്രോതസ്സുകളും ഉത്പാദിപ്പിച്ചു.,Malayalam
[13] ഉയർന്ന ഊർജ്ജസ്വലമായ രസതന്ത്രം ഉണ്ടെന്ന് വിശ്വസിക്കപ്പെടുന്നു,Malayalam
 ഏകദേശം 4 ബില്യൺ വർഷങ്ങൾക്ക് മുമ്പ് സ്വയം പകർത്തുന്ന ഒരു തന്മാത്ര നിർമ്മിച്ചു.,Malayalam
[14] ഭൂഖണ്ഡങ്ങൾ രൂപപ്പെടുകയും പിന്നീട് പിളർന്ന് നവീകരിക്കപ്പെടുകയും ചെയ്തു,Malayalam
 ഭൂമിയുടെ ഉപരിതലം കോടിക്കണക്കിന് വർഷങ്ങൾകൊണ്ട് പുനർരൂപകൽപ്പന ചെയ്യപ്പെട്ടു.,Malayalam
 ഇടയ്ക്കിടെ സംയോജിപ്പിച്ച് ഒരു സൂപ്പർ ഭൂഖണ്ഡം ഉണ്ടാക്കുന്നു.,Malayalam
ഏകദേശം 750 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പ്,Malayalam
 പിരിയാൻ തുടങ്ങി.,Malayalam
ഭൂഖണ്ഡങ്ങൾ പിന്നീട് വീണ്ടും കൂടിച്ചേർന്ന് പന്നോട്ടിയ രൂപപ്പെട്ടു,Malayalam
 ഏകദേശം 540 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പ് അത് വേർപിരിഞ്ഞു,Malayalam
 പിന്നീട് ഏകദേശം 180 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പ് വേർപിരിഞ്ഞ പാംഗിയ.,Malayalam
[16] നിയോപ്രോട്ടോറോസോയിക് കാലഘട്ടത്തിൽ,Malayalam
ഭൂമിയുടെ ഭൂരിഭാഗവും മഞ്ഞുപാളികളിലും മഞ്ഞുപാളികളിലും താപനില മൂടിയിരുന്നു.,Malayalam
"ഈ സിദ്ധാന്തത്തെ ""സ്നോബോൾ എർത്ത്"" എന്ന് വിളിക്കുന്നു.",Malayalam
 അതിനു മുമ്പുള്ളതു പോലെ അത് പ്രത്യേക താൽപ്പര്യമുള്ളതാണ്,Malayalam
മൾട്ടിസെല്ലുലാർ ആയ കേംബ്രിയൻ സ്ഫോടനം,Malayalam
ജീവരൂപങ്ങൾ 530-540 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പ് പെരുകാൻ തുടങ്ങി.,Malayalam
[17] കേംബ്രിയൻ സ്ഫോടനത്തിനു ശേഷം വ്യക്തമായി തിരിച്ചറിയാൻ കഴിയുന്ന അഞ്ച് കൂട്ട വംശനാശങ്ങൾ ഉണ്ടായിട്ടുണ്ട്.,Malayalam
[18] 66 ദശലക്ഷം വർഷങ്ങൾക്ക് മുമ്പാണ് അവസാനത്തെ കൂട്ട വംശനാശം സംഭവിച്ചത്.,Malayalam
 ഒരു ഉൽക്കാശില കൂട്ടിയിടി ഒരുപക്ഷേ വംശനാശത്തിന് കാരണമായപ്പോൾ,Malayalam
 പക്ഷികളല്ലാത്ത ദിനോസറുകളും മറ്റ് വലിയ ഉരഗങ്ങളും,Malayalam
 എന്നാൽ സസ്തനികൾ പോലുള്ള ചെറിയ മൃഗങ്ങളെ ഒഴിവാക്കി.,Malayalam
കഴിഞ്ഞ 66 ദശലക്ഷം വർഷങ്ങളിൽ,Malayalam
[19] ദശലക്ഷക്കണക്കിന് വർഷങ്ങൾക്ക് മുമ്പ്,Malayalam
 ചെറിയ ആഫ്രിക്കൻ കുരങ്ങന് നിവർന്നു നിൽക്കാനുള്ള കഴിവ് നേടി.,Malayalam
[15] മനുഷ്യജീവിതത്തിന്റെ തുടർന്നുള്ള ആവിർഭാവം,Malayalam
കൃഷിയുടെ വികസനവും കൂടുതൽ നാഗരികതയും മനുഷ്യരെ അനുവദിച്ചു,Malayalam
 മുമ്പത്തെ ഏതൊരു ജീവജാലത്തേക്കാളും വേഗത്തിൽ ഭൂമിയെ ബാധിക്കാൻ,Malayalam
മറ്റ് ജീവികളുടെ സ്വഭാവത്തെയും അളവിനെയും ആഗോള കാലാവസ്ഥയെയും ബാധിക്കുന്നു.,Malayalam
താരതമ്യപ്പെടുത്തുമ്പോൾ,Malayalam
 സൈഡേറിയൻ കാലഘട്ടത്തിലെ ആൽഗകളുടെ വ്യാപനത്താൽ ഉത്പാദിപ്പിക്കപ്പെടുന്നു,Malayalam
ഏകദേശം 300 ദശലക്ഷം വർഷങ്ങൾ വേണ്ടിവന്നു.,Malayalam
ഇന്നത്തെ യുഗത്തെ ഒരു കൂട്ട വംശനാശ സംഭവത്തിന്റെ ഭാഗമായി തരം തിരിച്ചിരിക്കുന്നു.,Malayalam
 ഹോളോസീൻ വംശനാശ സംഭവം,Malayalam
 ഇതുവരെ സംഭവിച്ചതിൽ വച്ച് ഏറ്റവും വേഗതയേറിയത്.,Malayalam
[20][21] ഹാർവാർഡ് യൂണിവേഴ്‌സിറ്റിയിലെ E.O. വിൽസനെപ്പോലുള്ള ചിലർ,Malayalam
 മനുഷ്യൻ ജൈവമണ്ഡലത്തിന്റെ നാശത്തിന് കാരണമാകുമെന്ന് പ്രവചിക്കുന്നു,Malayalam
 അടുത്ത 100 വർഷത്തിനുള്ളിൽ എല്ലാ ജീവജാലങ്ങളുടെയും പകുതിയോളം വംശനാശം.,Malayalam
[22] നിലവിലുള്ള വംശനാശ സംഭവത്തിന്റെ വ്യാപ്തി ഇപ്പോഴും ഗവേഷണത്തിലാണ്,Malayalam
ജീവശാസ്ത്രജ്ഞർ ചർച്ച ചെയ്യുകയും കണക്കാക്കുകയും ചെയ്തു.,Malayalam
[23][24][25] ഭൂമിയുടെ അന്തരീക്ഷം ആവാസവ്യവസ്ഥയെ നിലനിർത്തുന്നതിനുള്ള ഒരു പ്രധാന ഘടകമാണ്.,Malayalam
ഭൂമിയെ വലയം ചെയ്യുന്ന വാതകങ്ങളുടെ നേർത്ത പാളി ഗുരുത്വാകർഷണത്താൽ നിലനിർത്തപ്പെടുന്നു.,Malayalam
വായു കൂടുതലും നൈട്രജൻ,Malayalam
 വളരെ ചെറിയ അളവിൽ കാർബൺ ഡൈ ഓക്സൈഡ്,Malayalam
ഉയരത്തിനനുസരിച്ച് അന്തരീക്ഷമർദ്ദം ക്രമാനുഗതമായി കുറയുന്നു.,Malayalam
ഓസോൺ പാളി ശോഷണത്തിൽ പ്രധാന പങ്ക് വഹിക്കുന്നു,Malayalam
 ഉപരിതലത്തിൽ എത്തുന്ന അൾട്രാവയലറ്റ് (UV) വികിരണത്തിന്റെ അളവ്.,Malayalam
അൾട്രാവയലറ്റ് പ്രകാശത്താൽ ഡിഎൻഎയ്ക്ക് കേടുപാടുകൾ സംഭവിക്കുന്നതിനാൽ,Malayalam
 ഇത് ഉപരിതലത്തിൽ ജീവൻ സംരക്ഷിക്കാൻ സഹായിക്കുന്നു.,Malayalam
രാത്രിയിലും അന്തരീക്ഷം ചൂട് നിലനിർത്തുന്നു.,Malayalam
 അതുവഴി ദൈനംദിന ഊഷ്മാവ് തീവ്രത കുറയ്ക്കുന്നു.,Malayalam
ഭൗമ കാലാവസ്ഥ മിക്കവാറും അന്തരീക്ഷത്തിന്റെ താഴത്തെ ഭാഗത്ത് മാത്രമാണ് സംഭവിക്കുന്നത്.,Malayalam
 താപം പുനർവിതരണം ചെയ്യുന്നതിനുള്ള ഒരു സംവഹന സംവിധാനമായി പ്രവർത്തിക്കുന്നു.,Malayalam
[26] കാലാവസ്ഥ നിർണയിക്കുന്ന മറ്റൊരു പ്രധാന ഘടകമാണ് സമുദ്ര പ്രവാഹങ്ങൾ.,Malayalam
 പ്രത്യേകിച്ച് വെള്ളത്തിനടിയിലെ പ്രധാന തെർമോഹൈൻ രക്തചംക്രമണം,Malayalam
 ഇത് ഭൂമധ്യരേഖാ സമുദ്രങ്ങളിൽ നിന്ന് ധ്രുവപ്രദേശങ്ങളിലേക്ക് താപ ഊർജ്ജം വിതരണം ചെയ്യുന്നു.,Malayalam
ഈ പ്രവാഹങ്ങൾ മോഡറേറ്റ് ചെയ്യാൻ സഹായിക്കുന്നു,Malayalam
 മിതശീതോഷ്ണ മേഖലകളിലെ ശൈത്യകാലവും വേനൽക്കാലവും തമ്മിലുള്ള താപനിലയിലെ വ്യത്യാസങ്ങൾ.,Malayalam
കൂടാതെ,Malayalam
 ഉഷ്ണമേഖലാ പ്രദേശങ്ങൾ കൂടുതൽ ചൂടുള്ളതും ധ്രുവപ്രദേശങ്ങൾ കൂടുതൽ തണുപ്പുള്ളതും ആയിരിക്കും.,Malayalam
കാലാവസ്ഥയ്ക്ക് ഗുണകരവും ദോഷകരവുമായ ഫലങ്ങൾ ഉണ്ടാകാം.,Malayalam
ചുഴലിക്കാറ്റുകൾ അല്ലെങ്കിൽ ചുഴലിക്കാറ്റുകൾ,Malayalam
 അവയുടെ പാതകളിൽ വലിയ അളവിൽ ഊർജ്ജം ചെലവഴിക്കുകയും നാശം ഉണ്ടാക്കുകയും ചെയ്യാം.,Malayalam
കാലാവസ്ഥയുടെ കാലാനുസൃതമായ വ്യതിയാനത്തെ ആശ്രയിച്ച് ഉപരിതല സസ്യങ്ങൾ പരിണമിച്ചു.,Malayalam
 ഏതാനും വർഷങ്ങൾ മാത്രം നീണ്ടുനിൽക്കുന്ന പെട്ടെന്നുള്ള മാറ്റങ്ങൾ നാടകീയമായ ഫലമുണ്ടാക്കും,Malayalam
 സസ്യജാലങ്ങളിലും അവയുടെ ഭക്ഷണത്തിനായി അതിന്റെ വളർച്ചയെ ആശ്രയിക്കുന്ന മൃഗങ്ങളിലും.,Malayalam
കാലാവസ്ഥയിലെ ദീർഘകാല പ്രവണതകളുടെ അളവുകോലാണ് കാലാവസ്ഥ.,Malayalam
കാലാവസ്ഥയെ സ്വാധീനിക്കുന്ന വിവിധ ഘടകങ്ങൾ അറിയപ്പെടുന്നു,Malayalam
 സമുദ്ര പ്രവാഹങ്ങൾ ഉൾപ്പെടെ,Malayalam
 ഉപരിതല ആൽബിഡോ,Malayalam
 സൗര പ്രകാശത്തിന്റെ വ്യതിയാനങ്ങൾ,Malayalam
 ഭൂമിയുടെ ഭ്രമണപഥത്തിലേക്കുള്ള മാറ്റങ്ങളും.,Malayalam
ചരിത്രരേഖകളുടെ അടിസ്ഥാനത്തിൽ,Malayalam
 ഹിമയുഗങ്ങൾ ഉൾപ്പെടെ മുൻകാലങ്ങളിൽ കടുത്ത കാലാവസ്ഥാ മാറ്റങ്ങൾക്ക് വിധേയമായി.,Malayalam
ഒരു പ്രദേശത്തിന്റെ കാലാവസ്ഥ പല ഘടകങ്ങളെ ആശ്രയിച്ചിരിക്കുന്നു:,Malayalam
 പ്രത്യേകിച്ച് അക്ഷാംശം.,Malayalam
അത്തരം നിരവധി പ്രദേശങ്ങളുണ്ട്,Malayalam
 ഭൂമധ്യരേഖയിലെ ഉഷ്ണമേഖലാ കാലാവസ്ഥ മുതൽ വടക്കൻ,Malayalam
ഋതുക്കളും കാലാവസ്ഥയെ സ്വാധീനിക്കുന്നു,Malayalam
 ഭൂമിയുടെ അച്ചുതണ്ട് അതിന്റെ പരിക്രമണ തലവുമായി താരതമ്യപ്പെടുത്തുമ്പോൾ അതിന്റെ ഫലമായി.,Malayalam
അതിനാൽ,Malayalam
 ഭൂമിയുടെ ഒരു ഭാഗം സൂര്യന്റെ കിരണങ്ങൾക്ക് നേരിട്ട് വിധേയമാണ്.,Malayalam
ഭൂമി അതിന്റെ ഭ്രമണപഥത്തിൽ കറങ്ങുമ്പോൾ ഈ എക്സ്പോഷർ മാറിമാറി വരുന്നു.,Malayalam
ഏത് സമയത്തും,Malayalam
 വടക്കൻ,Malayalam
പരിസ്ഥിതിയിലെ ചെറിയ മാറ്റങ്ങളാൽ എളുപ്പത്തിൽ പരിഷ്കരിക്കപ്പെടുന്ന ഒരു താറുമാറായ സംവിധാനമാണ് കാലാവസ്ഥ,Malayalam
 അതിനാൽ കൃത്യമായ കാലാവസ്ഥാ പ്രവചനം ഏതാനും ദിവസങ്ങളിൽ മാത്രമായി പരിമിതപ്പെടുത്തിയിരിക്കുന്നു.,Malayalam
[27] മൊത്തത്തിൽ,Malayalam
 (1) ശരാശരി താപനില വർദ്ധിക്കുന്നു;,Malayalam
 കൂടാതെ (2) പ്രാദേശിക കാലാവസ്ഥകൾ ശ്രദ്ധേയമായ മാറ്റങ്ങൾക്ക് വിധേയമായിക്കൊണ്ടിരിക്കുകയാണ്.,Malayalam
[28] വെള്ളം ചേർന്ന ഒരു രാസവസ്തുവാണ്,Malayalam
 ഹൈഡ്രജനും ഓക്സിജനും (H2O) അറിയപ്പെടുന്ന എല്ലാ ജീവജാലങ്ങൾക്കും പ്രധാനമാണ്.,Malayalam
[29] സാധാരണ ഉപയോഗത്തിൽ,Malayalam
 എന്നാൽ പദാർത്ഥത്തിന് ഒരു ഖരാവസ്ഥയുണ്ട്,Malayalam
ഒരു വാതകാവസ്ഥ,Malayalam
ഭൂമിയുടെ ഉപരിതലത്തിന്റെ 71% വെള്ളമാണ്.,Malayalam
[30] ഭൂമിയിൽ,Malayalam
 1.6% ജലം ഭൂഗർഭ ജലാശയങ്ങളിലും 0.001% വായുവിൽ നീരാവിയായും,Malayalam
 മേഘങ്ങളും മഴയും.,Malayalam
[31][32] സമുദ്രങ്ങൾ ഉപരിതല ജലത്തിന്റെ 97%,Malayalam
 നദികൾ പോലെയുള്ള മറ്റ് ഭൂഗർഭ ജലം,Malayalam
 തടാകങ്ങൾ,Malayalam
കൂടാതെ,Malayalam
ബയോളജിക്കൽ ബോഡികളിലും നിർമ്മിച്ച ഉൽപ്പന്നങ്ങളിലും അടങ്ങിയിരിക്കുന്നു.,Malayalam
ഒരു സമുദ്രം ഉപ്പുവെള്ളത്തിന്റെ ഒരു പ്രധാന ശേഖരമാണ്,Malayalam
സാധാരണഗതിയിൽ പല പ്രധാന സമുദ്രങ്ങളായും ചെറിയ സമുദ്രങ്ങളായും വിഭജിച്ചിരിക്കുന്ന തുടർച്ചയായ ജലാശയം.,Malayalam
ഈ പ്രദേശത്തിന്റെ പകുതിയിലധികവും 3,Malayalam
ശരാശരി സമുദ്രത്തിലെ ലവണാംശം ആയിരത്തിൽ 35 ഭാഗമാണ് (പിപിടി) (3.5%),Malayalam
മിക്കവാറും എല്ലാ സമുദ്രജലത്തിലും 30 മുതൽ 38 ppt വരെ ലവണാംശമുണ്ട്.,Malayalam
പല 'പ്രത്യേക' സമുദ്രങ്ങളായി പൊതുവെ അംഗീകരിക്കപ്പെട്ടിട്ടുണ്ടെങ്കിലും,Malayalam
 പരസ്പരബന്ധിതമായ ഉപ്പുവെള്ളം പലപ്പോഴും ലോക മഹാസമുദ്രം അല്ലെങ്കിൽ ആഗോള സമുദ്രം എന്ന് വിളിക്കപ്പെടുന്നു.,Malayalam
[33][34] ഒരു തുടർച്ചയായ ശരീരമെന്ന നിലയിൽ ആഗോള സമുദ്രം എന്ന ആശയം,Malayalam
[35] പ്രധാന സമുദ്ര വിഭജനങ്ങളെ ഭാഗികമായി ഭൂഖണ്ഡങ്ങൾ നിർവചിച്ചിരിക്കുന്നു.,Malayalam
വിവിധ ദ്വീപസമൂഹങ്ങളും മറ്റ് മാനദണ്ഡങ്ങളും:,Malayalam
 ഈ വിഭജനങ്ങൾ (വലുപ്പത്തിന്റെ അവരോഹണ ക്രമത്തിൽ) പസഫിക് സമുദ്രം,Malayalam
 അറ്റ്ലാന്റിക് സമുദ്രം,Malayalam
സമുദ്രങ്ങളുടെ ചെറിയ പ്രദേശങ്ങളെ കടലുകൾ,Malayalam
ഉപ്പ് തടാകങ്ങളും ഉണ്ട്,Malayalam
ഉപ്പ് തടാകങ്ങളുടെ രണ്ട് ശ്രദ്ധേയമായ ഉദാഹരണങ്ങളാണ് ആറൽ കടലും ഗ്രേറ്റ് സാൾട്ട് തടാകവും.,Malayalam
തടാകം (ലാറ്റിൻ പദമായ ലാക്കസിൽ നിന്ന്) ഒരു ഭൂപ്രദേശ സവിശേഷതയാണ് (അല്ലെങ്കിൽ ഭൗതിക സവിശേഷത),Malayalam
 തടത്തിന്റെ അടിയിൽ പ്രാദേശികവൽക്കരിക്കപ്പെട്ട ഒരു ലോകത്തിന്റെ ഉപരിതലത്തിലുള്ള ഒരു ദ്രാവക ശരീരം,Malayalam
 (മറ്റൊരു തരം ഭൂപ്രകൃതി അല്ലെങ്കിൽ ഭൂപ്രകൃതി സവിശേഷത; അതായത്,Malayalam
 അത് ആഗോളമല്ല) കൂടാതെ അത് നീങ്ങുകയാണെങ്കിൽ പതുക്കെ നീങ്ങുന്നു.,Malayalam
ഭൂമിയിൽ,Malayalam
സമുദ്രത്തിന്റെ ഭാഗമല്ല,Malayalam
 ഒരു കുളത്തേക്കാൾ വലുതും ആഴമേറിയതുമാണ്,Malayalam
[36] [37] തടാകങ്ങൾ ഉള്ളതായി അറിയപ്പെടുന്ന ഭൂമി ഒഴികെയുള്ള ഏക ലോകം ടൈറ്റൻ ആണ്.,Malayalam
 ഈഥെയ്ൻ തടാകങ്ങളുള്ള ശനിയുടെ ഏറ്റവും വലിയ ഉപഗ്രഹം,Malayalam
ടൈറ്റന്റെ തടാകങ്ങൾ നദികളാൽ പോഷിപ്പിക്കപ്പെടുന്നുണ്ടോ എന്ന് അറിയില്ല.,Malayalam
ടൈറ്റന്റെ ഉപരിതലം നിരവധി നദീതടങ്ങളാൽ കൊത്തിയെടുത്തതാണ്.,Malayalam
ഭൂമിയിലെ പ്രകൃതിദത്ത തടാകങ്ങൾ പൊതുവെ പർവതപ്രദേശങ്ങളിലും വിള്ളലുകളിലും കാണപ്പെടുന്നു.,Malayalam
 നിലവിലുള്ളതോ അടുത്തിടെയുള്ളതോ ആയ ഹിമാനികൾ ഉള്ള പ്രദേശങ്ങളും.,Malayalam
മറ്റ് തടാകങ്ങൾ എൻഡോർഹൈക് തടങ്ങളിലോ മുതിർന്ന നദികളുടെ തീരങ്ങളിലോ കാണപ്പെടുന്നു.,Malayalam
ലോകത്തിന്റെ ചില ഭാഗങ്ങളിൽ,Malayalam
കഴിഞ്ഞ ഹിമയുഗത്തിൽ അവശേഷിച്ച അരാജകമായ ഡ്രെയിനേജ് പാറ്റേണുകൾ കാരണം നിരവധി തടാകങ്ങളുണ്ട്.,Malayalam
എല്ലാ തടാകങ്ങളും ഭൂമിശാസ്ത്രപരമായ സമയ സ്കെയിലുകളിൽ താൽക്കാലികമാണ്,Malayalam
 അവ സാവധാനം അവശിഷ്ടങ്ങൾ കൊണ്ട് നിറയും അല്ലെങ്കിൽ അവ അടങ്ങിയ തടത്തിൽ നിന്ന് പുറത്തേക്ക് ഒഴുകും.,Malayalam
പ്രകൃതിദത്തമായോ മനുഷ്യനിർമ്മിതമായോ തങ്ങിനിൽക്കുന്ന ജലാശയമാണ് കുളം.,Malayalam
 അത് സാധാരണയായി ഒരു തടാകത്തേക്കാൾ ചെറുതാണ്.,Malayalam
മനുഷ്യനിർമിത ജലാശയങ്ങളെ കുളങ്ങളായി തരംതിരിച്ചിരിക്കുന്നു.,Malayalam
സൗന്ദര്യാത്മക അലങ്കാരത്തിനായി രൂപകൽപ്പന ചെയ്ത വാട്ടർ ഗാർഡനുകൾ ഉൾപ്പെടെ,Malayalam
 വാണിജ്യ മത്സ്യ പ്രജനനത്തിനായി രൂപകൽപ്പന ചെയ്ത മത്സ്യക്കുളങ്ങൾ,Malayalam
 കൂടാതെ താപ ഊർജം സംഭരിക്കാൻ രൂപകൽപ്പന ചെയ്ത സോളാർ കുളങ്ങളും.,Malayalam
കുളങ്ങളും തടാകങ്ങളും നിലവിലെ വേഗതയിൽ നിന്ന് അരുവികളിൽ നിന്ന് വേർതിരിച്ചിരിക്കുന്നു.,Malayalam
സ്ട്രീമുകളിലെ വൈദ്യുതധാരകൾ എളുപ്പത്തിൽ നിരീക്ഷിക്കപ്പെടുമ്പോൾ,Malayalam
ഈ സവിശേഷതകൾ ഒരു കുളത്തെ മറ്റ് പല ജല ഭൂപ്രദേശ സവിശേഷതകളിൽ നിന്നും വേർതിരിക്കുന്നു,Malayalam
സ്ട്രീം പൂളുകളും ടൈഡ് പൂളുകളും പോലെ.,Malayalam
ഒരു നദി ഒരു സ്വാഭാവിക ജലപാതയാണ്,Malayalam
 ഒരു സമുദ്രത്തിലേക്കോ തടാകത്തിലേക്കോ കടലിലേക്കോ മറ്റൊരു നദിയിലേക്കോ ഒഴുകുന്നു.,Malayalam
ചില സന്ദർഭങ്ങളിൽ,Malayalam
ചെറിയ നദികളെ മറ്റു പല പേരുകളിലും വിളിക്കാം.,Malayalam
 അരുവി,Malayalam
നദി എന്ന് വിളിക്കാവുന്നതിനെ നിർവചിക്കുന്ന ഒരു പൊതു നിയമവുമില്ല.,Malayalam
ചെറിയ നദികളുടെ പല പേരുകളും ഭൂമിശാസ്ത്രപരമായ സ്ഥാനത്തിന് പ്രത്യേകമാണ്;,Malayalam
