Text,Language
നാഗരികത പരിസ്ഥിതിയിലെ മാറ്റങ്ങളുമായി അടുത്ത ബന്ധപ്പെട്ടിരിക്കുന്നു.,Malayalam
ഉപയോഗിക്കുന്നതിന് ഇടയിൽ വളരെ സങ്കീർണ്ണമായ ഒരു ഫീഡ്ബാക്ക് ലൂപ്പ് നിലവിലുണ്ട്,Malayalam
 നൂതന സാങ്കേതികവിദ്യയും പരിസ്ഥിതിയിലേക്കുള്ള മാറ്റങ്ങളും സാവധാനം മനസ്സിലാക്കാൻ തുടങ്ങി.,Malayalam
[73] ഭൂമിയുടെ പ്രകൃതി പരിസ്ഥിതിക്ക് മനുഷ്യനിർമിത ഭീഷണികളിൽ മലിനീകരണം,Malayalam
 എണ്ണ ചോർച്ച പോലുള്ള ദുരന്തങ്ങളും.,Malayalam
പല സസ്യങ്ങളുടെയും ജന്തുക്കളുടെയും വംശനാശത്തിന് മനുഷ്യർ സംഭാവന നൽകിയിട്ടുണ്ട്.,Malayalam
വിനോദത്തിനും സാമ്പത്തിക പ്രവർത്തനങ്ങൾക്കും മനുഷ്യർ പ്രകൃതിയെ ഉപയോഗിക്കുന്നു.,Malayalam
വ്യാവസായിക ആവശ്യങ്ങൾക്കായി പ്രകൃതി വിഭവങ്ങൾ ഏറ്റെടുക്കുന്നത് അവശേഷിക്കുന്നു,Malayalam
 ലോക സാമ്പത്തിക വ്യവസ്ഥയുടെ ഗണ്യമായ ഘടകം.,Malayalam
[74][75] വേട്ടയാടൽ,Malayalam
ഉപജീവനത്തിനും വിനോദത്തിനും വേണ്ടി,Malayalam
ബിസിഇ 9-ആം സഹസ്രാബ്ദത്തിലാണ് കൃഷി ആദ്യമായി സ്വീകരിച്ചത്.,Malayalam
ഭക്ഷ്യോൽപ്പാദനം മുതൽ ഊർജ്ജം വരെ,Malayalam
ആദ്യകാല മനുഷ്യർ കൃഷി ചെയ്യാത്ത സസ്യ വസ്തുക്കൾ ശേഖരിച്ചുവെങ്കിലും,Malayalam
ഭക്ഷണവും രോഗശാന്തിക്കായി സസ്യങ്ങളുടെ ഔഷധ ഗുണങ്ങളും ഉപയോഗിച്ചു,Malayalam
[76] ആധുനിക മനുഷ്യൻ സസ്യങ്ങൾ ഉപയോഗിക്കുന്നത് കൃഷിയിലൂടെയാണ്.,Malayalam
വിളവളർച്ചയ്ക്കായി വൻതോതിൽ ഭൂമി വെട്ടിമാറ്റുന്നത് എ,Malayalam
 വനങ്ങളുടെയും തണ്ണീർത്തടങ്ങളുടെയും ലഭ്യമായ അളവിൽ ഗണ്യമായ കുറവ്,Malayalam
 പല സസ്യങ്ങളുടെയും ആവാസവ്യവസ്ഥ നഷ്ടപ്പെടുന്നതിലേക്ക് നയിക്കുന്നു,Malayalam
 ജന്തുജാലങ്ങളും അതുപോലെ വർദ്ധിച്ച മണ്ണൊലിപ്പും.,Malayalam
[77] പ്രകൃതിയിലെ സൗന്ദര്യം ചരിത്രപരമായി കലയിലും പുസ്തകങ്ങളിലും പ്രബലമായ വിഷയമാണ്.,Malayalam
ലൈബ്രറികളുടെയും പുസ്തകശാലകളുടെയും വലിയ വിഭാഗങ്ങൾ നിറയ്ക്കുന്നു.,Malayalam
ആ പ്രകൃതിയെ വളരെയധികം കലയാൽ ചിത്രീകരിക്കുകയും ആഘോഷിക്കുകയും ചെയ്തിട്ടുണ്ട്,Malayalam
 ഫോട്ടോഗ്രാഫി,Malayalam
 മറ്റ് സാഹിത്യങ്ങളും പലരുടെയും ശക്തി കാണിക്കുന്നു,Malayalam
 ആളുകൾ പ്രകൃതിയെയും സൗന്ദര്യത്തെയും ബന്ധപ്പെടുത്തുന്നു.,Malayalam
ഈ അസോസിയേഷൻ നിലനിൽക്കുന്നതിന്റെ കാരണങ്ങൾ,Malayalam
 സൗന്ദര്യശാസ്ത്രം എന്ന തത്ത്വചിന്തയുടെ ശാഖയാണ് പഠിക്കുന്നത്.,Malayalam
ചില അടിസ്ഥാന സ്വഭാവങ്ങൾക്കപ്പുറം പലതും,Malayalam
 മനോഹരമായി കാണുന്നതിനെ വിശദീകരിക്കാൻ തത്ത്വചിന്തകർ സമ്മതിക്കുന്നു,Malayalam
 അഭിപ്രായങ്ങൾ ഫലത്തിൽ അനന്തമാണ്.,Malayalam
[78] പ്രകൃതിയും വന്യതയും പ്രധാനമാണ്,Malayalam
 ലോക ചരിത്രത്തിന്റെ വിവിധ കാലഘട്ടങ്ങളിലെ വിഷയങ്ങൾ.,Malayalam
ലാൻഡ്‌സ്‌കേപ്പ് ആർട്ടിന്റെ ആദ്യകാല പാരമ്പര്യം ചൈനയിൽ ആരംഭിച്ചു,Malayalam
 ടാങ് രാജവംശത്തിന്റെ കാലത്ത് (618–907).,Malayalam
പ്രകൃതിയെ പ്രതിനിധീകരിക്കുന്ന പാരമ്പര്യം അതിലൊന്നായി മാറി,Malayalam
 ചൈനീസ് പെയിന്റിംഗിന്റെ ലക്ഷ്യങ്ങൾ ഏഷ്യൻ കലയിൽ കാര്യമായ സ്വാധീനം ചെലുത്തി.,Malayalam
സങ്കീർത്തനങ്ങളിലും ഇയ്യോബിന്റെ പുസ്തകത്തിലും പ്രകൃതിയിലെ അത്ഭുതങ്ങൾ ആഘോഷിക്കപ്പെട്ടിട്ടുണ്ടെങ്കിലും,Malayalam
കലയിലെ മരുഭൂമി ചിത്രീകരണങ്ങൾ 1800-കളിൽ കൂടുതൽ പ്രചാരത്തിലായി.,Malayalam
 പ്രത്യേകിച്ച് റൊമാന്റിക് പ്രസ്ഥാനത്തിന്റെ സൃഷ്ടികളിൽ.,Malayalam
ബ്രിട്ടീഷ് കലാകാരന്മാരായ ജോൺ കോൺസ്റ്റബിളും ജെ.എം.ഡബ്ല്യു. ടർണറും തിരിഞ്ഞു,Malayalam
 അവരുടെ പെയിന്റിംഗുകളിൽ പ്രകൃതിയുടെ സൗന്ദര്യം പകർത്താൻ ശ്രദ്ധ.,Malayalam
അതിനുമുമ്പ്,Malayalam
വില്യം വേർഡ്‌സ്‌വർത്തിന്റെ കവിത പ്രകൃതി ലോകത്തിന്റെ അത്ഭുതത്തെ വിവരിച്ചു,Malayalam
,Malayalam
പ്രകൃതിയെ വിലമതിക്കുന്നത് പാശ്ചാത്യ സംസ്കാരത്തിന്റെ ഒരു വശമായി മാറിയിരിക്കുന്നു.,Malayalam
[79] ഈ കലാപരമായ പ്രസ്ഥാനവും യോജിച്ചു,Malayalam
 പാശ്ചാത്യ ലോകത്തെ അതീന്ദ്രിയ പ്രസ്ഥാനം.,Malayalam
മനോഹരമായ കലയെക്കുറിച്ചുള്ള ഒരു പൊതു ക്ലാസിക്കൽ ആശയം ഉൾപ്പെടുന്നു,Malayalam
 പദം മിമിസിസ്,Malayalam
പ്രകൃതിയിലെ സൗന്ദര്യത്തെക്കുറിച്ചുള്ള ആശയങ്ങളുടെ മണ്ഡലത്തിലും,Malayalam
തികഞ്ഞ ഗണിത രൂപങ്ങളിലൂടെയാണ് പൂർണ്ണത സൂചിപ്പിക്കുന്നത്,Malayalam
കൂടുതൽ പൊതുവെ പ്രകൃതിയിലെ പാറ്റേണുകൾ വഴി.,Malayalam
ഡേവിഡ് റോത്തൻബർഗ് എഴുതിയതുപോലെ,Malayalam
" മനുഷ്യരാശിക്ക് കാണാൻ കഴിയുന്ന ഏറ്റവും ഉയർന്ന സാധ്യത"".",Malayalam
[80]:281 ശാസ്ത്രത്തിന്റെ ചില മേഖലകൾ പ്രകൃതിയെ ചലനത്തിലെ ദ്രവ്യമായി കാണുന്നു,Malayalam
 ശാസ്ത്രം മനസ്സിലാക്കാൻ ശ്രമിക്കുന്ന പ്രകൃതിയുടെ ചില നിയമങ്ങൾ അനുസരിക്കുന്നു.,Malayalam
ഇക്കാരണത്താൽ,Malayalam
" ""ഭൗതികശാസ്ത്രം"" എന്ന് മനസ്സിലാക്കുന്നു - അതിന്റെ പേര്",Malayalam
പ്രകൃതിയെക്കുറിച്ചുള്ള പഠനം എന്നാണ് അർത്ഥമാക്കുന്നത്.,Malayalam
ദ്രവ്യത്തെ പൊതുവെ നിർവചിക്കുന്നത് ഭൗതിക വസ്തുക്കളിൽ അടങ്ങിയിരിക്കുന്ന പദാർത്ഥത്തെയാണ്.,Malayalam
ഇത് നിരീക്ഷിക്കാവുന്ന പ്രപഞ്ചം ഉൾക്കൊള്ളുന്നു.,Malayalam
പ്രപഞ്ചത്തിന്റെ ദൃശ്യ ഘടകങ്ങൾ ഇപ്പോൾ വിശ്വസിക്കപ്പെടുന്നു,Malayalam
 ആകെ പിണ്ഡത്തിന്റെ 4.9 ശതമാനം മാത്രം കമ്പോസ് ചെയ്യാൻ.,Malayalam
ബാക്കിയുള്ളവയിൽ 26.8 ശതമാനം തണുപ്പ് ഉണ്ടെന്ന് വിശ്വസിക്കപ്പെടുന്നു,Malayalam
ഇരുണ്ട ദ്രവ്യവും 68.3 ശതമാനം ഇരുണ്ട ഊർജവും.,Malayalam
[81] ഈ ഘടകങ്ങളുടെ കൃത്യമായ ക്രമീകരണം ഇപ്പോഴും നിലനിൽക്കുന്നു,Malayalam
അജ്ഞാതവും ഭൗതികശാസ്ത്രജ്ഞരുടെ തീവ്രമായ അന്വേഷണത്തിലാണ്.,Malayalam
നിരീക്ഷിക്കാവുന്നതിലുടനീളം ദ്രവ്യത്തിന്റെയും ഊർജ്ജത്തിന്റെയും പെരുമാറ്റം,Malayalam
 പ്രപഞ്ചം നന്നായി നിർവചിക്കപ്പെട്ട ഭൗതിക നിയമങ്ങൾ പിന്തുടരുന്നതായി തോന്നുന്നു.,Malayalam
ഈ നിയമങ്ങൾ പ്രാപഞ്ചിക മാതൃകകൾ നിർമ്മിക്കാൻ ഉപയോഗിക്കുന്നു,Malayalam
 അത് ഘടനയെ വിജയകരമായി വിശദീകരിക്കുന്നു,Malayalam
പ്രപഞ്ചത്തിന്റെ പരിണാമം നമുക്ക് നിരീക്ഷിക്കാം.,Malayalam
ഭൗതികശാസ്ത്ര നിയമങ്ങളുടെ ഗണിത പദപ്രയോഗങ്ങൾ ഇരുപത് ഭൗതിക സ്ഥിരാങ്കങ്ങളുടെ ഒരു കൂട്ടം ഉപയോഗിക്കുന്നു[82],Malayalam
 നിരീക്ഷിക്കാവുന്ന പ്രപഞ്ചത്തിലുടനീളം നിശ്ചലമായി കാണപ്പെടുന്നത്.,Malayalam
[83] ഈ സ്ഥിരാങ്കങ്ങളുടെ മൂല്യങ്ങൾ ശ്രദ്ധാപൂർവ്വം അളന്നിരിക്കുന്നു,Malayalam
 എന്നാൽ അവയുടെ പ്രത്യേക മൂല്യങ്ങളുടെ കാരണം ഒരു നിഗൂഢതയായി തുടരുന്നു.,Malayalam
ബഹിരാകാശം എന്ന് വിളിക്കപ്പെടുന്ന ബഹിരാകാശം താരതമ്യേന സൂചിപ്പിക്കുന്നു,Malayalam
ആകാശഗോളങ്ങളുടെ അന്തരീക്ഷത്തിന് പുറത്തുള്ള പ്രപഞ്ചത്തിന്റെ ശൂന്യമായ പ്രദേശങ്ങൾ.,Malayalam
ബഹിരാകാശത്തെ വ്യോമമേഖലയിൽ നിന്ന് (ഭൂപ്രദേശങ്ങളിൽ നിന്നും) വേർതിരിച്ചറിയാൻ ഉപയോഗിക്കുന്നു.,Malayalam
ഭൂമിയുടെ അന്തരീക്ഷവും ബഹിരാകാശവും തമ്മിൽ പ്രത്യേകമായ അതിരുകളില്ല.,Malayalam
ഉയരം കൂടുന്നതിനനുസരിച്ച് അന്തരീക്ഷം ക്രമേണ ക്ഷയിക്കുന്നതിനാൽ.,Malayalam
സൗരയൂഥത്തിനുള്ളിലെ ബഹിരാകാശത്തെ ഇന്റർപ്ലാനറ്ററി സ്പേസ് എന്ന് വിളിക്കുന്നു.,Malayalam
 ഹീലിയോപോസ് എന്നറിയപ്പെടുന്ന ഇന്റർസ്റ്റെല്ലാർ സ്പേസിലേക്ക് അത് കടന്നുപോകുന്നു.,Malayalam
ബഹിരാകാശം നിരവധി ഡസൻ തരങ്ങളാൽ വിരളമായി നിറഞ്ഞിരിക്കുന്നു,Malayalam
 മൈക്രോവേവ് സ്പെക്ട്രോസ്കോപ്പി വഴി ഇന്നുവരെ കണ്ടെത്തിയ ജൈവ തന്മാത്രകൾ,Malayalam
 മഹാവിസ്ഫോടനത്തിൽ നിന്ന് അവശേഷിച്ച ബ്ലാക്ക്ബോഡി വികിരണം,Malayalam
 പ്രപഞ്ചത്തിന്റെ ഉത്ഭവം,Malayalam
 അതിൽ അയോണൈസ്ഡ് ആറ്റോമിക് ന്യൂക്ലിയസുകളും വിവിധ ഉപ ആറ്റോമിക് കണങ്ങളും ഉൾപ്പെടുന്നു.,Malayalam
കുറച്ച് വാതകവും പ്ലാസ്മയും പൊടിയും ചെറിയ ഉൽക്കകളും ഉണ്ട്.,Malayalam
കൂടാതെ,Malayalam
മുമ്പ് മനുഷ്യരിൽ നിന്ന് അവശേഷിച്ച വസ്തുക്കൾ പോലെയുള്ളവ,Malayalam
ബഹിരാകാശ പേടകത്തിന് അപകടസാധ്യതയുള്ള ആളില്ലാ വിക്ഷേപണങ്ങൾ.,Malayalam
ഈ അവശിഷ്ടങ്ങളിൽ ചിലത് ഇടയ്ക്കിടെ അന്തരീക്ഷത്തിലേക്ക് വീണ്ടും പ്രവേശിക്കുന്നു.,Malayalam
സൗരയൂഥത്തിനുള്ളിൽ ജീവൻ നിലനിർത്താൻ അറിയപ്പെടുന്ന ഒരേയൊരു ശരീരം ഭൂമിയാണെങ്കിലും,Malayalam
 തെളിവുകൾ സൂചിപ്പിക്കുന്നത് വിദൂര ഭൂതകാലത്തിൽ,Malayalam
 ചൊവ്വ ഗ്രഹത്തിന് ഉപരിതലത്തിൽ ദ്രാവക ജലാശയങ്ങളുണ്ടായിരുന്നു.,Malayalam
[84] ചൊവ്വയുടെ ചരിത്രത്തിലെ ഒരു ചെറിയ കാലയളവിലേക്ക്,Malayalam
എന്നാൽ നിലവിൽ ചൊവ്വയിൽ അവശേഷിക്കുന്ന വെള്ളത്തിന്റെ ഭൂരിഭാഗവും തണുത്തുറഞ്ഞ നിലയിലാണ്.,Malayalam
ചൊവ്വയിൽ ജീവൻ നിലനിൽക്കുന്നുണ്ടെങ്കിൽ,Malayalam
 ദ്രാവക ജലം ഇപ്പോഴും നിലനിൽക്കാൻ കഴിയുന്ന ഭൂഗർഭത്തിൽ സ്ഥിതിചെയ്യണം.,Malayalam
[85] മറ്റ് ഭൗമ ഗ്രഹങ്ങളിലെ അവസ്ഥകൾ,Malayalam
 ബുധനും ശുക്രനും,Malayalam
എന്നാൽ വ്യാഴത്തിന്റെ നാലാമത്തെ വലിയ ഉപഗ്രഹമായ യൂറോപ്പ എന്നാണ് അനുമാനിക്കപ്പെടുന്നത്.,Malayalam
 ദ്രവജലത്തിന്റെ ഒരു ഉപ ഉപരിതല സമുദ്രം ഉണ്ടായിരിക്കാം,Malayalam
[86] ജ്യോതിശാസ്ത്രജ്ഞർ സൗരയൂഥത്തിനു പുറത്തുള്ള ഭൂമിയുടെ അനലോഗുകൾ കണ്ടുപിടിക്കാൻ തുടങ്ങിയിരിക്കുന്നു -,Malayalam
 ഒരു നക്ഷത്രത്തെ ചുറ്റിപ്പറ്റിയുള്ള ബഹിരാകാശത്തിന്റെ വാസയോഗ്യമായ മേഖലയിൽ കിടക്കുന്ന ഗ്രഹങ്ങൾ,Malayalam
2001 ജനുവരി 15-ന് ജിമ്മി വെയിൽസും ലാറി സാംഗറും ചേർന്നാണ് വിക്കിപീഡിയ ആരംഭിച്ചത്.,Malayalam
വിക്കി,Malayalam
തുടക്കത്തിൽ ഇത് ഒരു ഇംഗ്ലീഷ് ഭാഷാ വിജ്ഞാനകോശമായിരുന്നു,Malayalam
6.2 ദശലക്ഷം ലേഖനങ്ങളുള്ള ഇംഗ്ലീഷ് വിക്കിപീഡിയ 317 വിക്കിപീഡിയ വിജ്ഞാനകോശങ്ങളിൽ ഏറ്റവും വലുതാണ്.,Malayalam
മൊത്തത്തിൽ,Malayalam
 എഡിറ്റർമാരിൽ ഭൂരിഭാഗവും പുരുഷന്മാരാണ്.,Malayalam
[4] സ്ത്രീ എഡിറ്റർമാരെ പ്രോത്സാഹിപ്പിക്കുന്നതിനായി എഡിറ്റ്-എ-തോൺസ് നടത്തിയിട്ടുണ്ട്,Malayalam
സ്ത്രീകളുടെ വിഷയങ്ങളുടെ കവറേജ് വർദ്ധിപ്പിക്കുക.,Malayalam
[10] 2006-ൽ,Malayalam
[11] അതിന്റെ തനതായ ഘടന,Malayalam
[4] 2018-ൽ,Malayalam
[18][19] ആ ലക്ഷ്യത്തിലെത്താൻ ഒരു വിക്കി ഉപയോഗിച്ചുള്ള തന്ത്രത്തിന്റെ ബഹുമതി സാംഗറിനുണ്ട്.,Malayalam
[20] 2001 ജനുവരി 10-ന്,Malayalam
[21] wikipedia.com,Malayalam
 യഥാക്രമം 2001,Malayalam
"[18] വിക്കിപീഡിയയുടെ ""ന്യൂട്രൽ പോയിന്റ് ഓഫ് വ്യൂ""[25] എന്ന നയം അതിന്റെ ആദ്യ ഏതാനും മാസങ്ങളിൽ ക്രോഡീകരിച്ചു.",Malayalam
അല്ലെങ്കിൽ,Malayalam
[18] യഥാർത്ഥത്തിൽ,Malayalam
[26] ന്യൂപീഡിയ,Malayalam
ഭാഷാ പതിപ്പുകളും സൃഷ്ടിക്കപ്പെട്ടു,Malayalam
 അതിന്റെ വാചകം വിക്കിപീഡിയയിൽ ഉൾപ്പെടുത്തുകയും ചെയ്തു.,Malayalam
ഇംഗ്ലീഷ് വിക്കിപീഡിയ 2007 സെപ്തംബർ 9-ന് രണ്ട് ദശലക്ഷം ലേഖനങ്ങളുടെ മാർക്ക് പിന്നിട്ടു,Malayalam
[28] വിക്കിപീഡിയയിലെ വാണിജ്യപരമായ പരസ്യങ്ങളും നിയന്ത്രണമില്ലായ്മയും ചൂണ്ടിക്കാട്ടി,Malayalam
[30][31] 2009 ഓഗസ്റ്റിൽ ഇംഗ്ലീഷ് വിക്കിപീഡിയ മൂന്ന് ദശലക്ഷം ലേഖനങ്ങളിൽ എത്തിയെങ്കിലും,Malayalam
 പുതിയ ലേഖനങ്ങളുടെയും സംഭാവകരുടെയും എണ്ണത്തിന്റെ അടിസ്ഥാനത്തിൽ,Malayalam
[32] 2006-ൽ എൻസൈക്ലോപീഡിയയിൽ പ്രതിദിനം 1,Malayalam
[33] പാലോ ആൾട്ടോ റിസർച്ച് സെന്ററിലെ ഒരു സംഘം,Malayalam
[35][36][37] 2009 നവംബറിൽ,Malayalam
[40] 2009-ൽ വെയ്ൽസ് ഈ അവകാശവാദങ്ങളെ തർക്കിച്ചു,Malayalam
[41] രണ്ട് വർഷത്തിന് ശേഷം,Malayalam
അതേ അഭിമുഖത്തിൽ,Malayalam
2007 മുതൽ,Malayalam
[43] 2012 ജൂലൈയിൽ,Malayalam
[44] നവംബർ 25,Malayalam
" ഏറ്റവും കൂടുതൽ ഉപയോഗിക്കുന്ന ആറാമത്തെ വെബ്‌സൈറ്റ് ഒരു ആഭ്യന്തര പ്രതിസന്ധിയെ അഭിമുഖീകരിക്കുകയാണ്"".",Malayalam
[45] 2007 ജനുവരിയിൽ,Malayalam
42.9 ദശലക്ഷം അദ്വിതീയ സന്ദർശകരുമായി,Malayalam
2006 ജനുവരിയിൽ ഇത് ഗണ്യമായ വർദ്ധനവ് രേഖപ്പെടുത്തി,Malayalam
[46] 2020 മാർച്ച് വരെ[അപ്‌ഡേറ്റ്],Malayalam
2014-ൽ ഇതിന് പ്രതിമാസം എട്ട് ബില്യൺ പേജ് വ്യൂസ് ലഭിച്ചു.,Malayalam
[47] ഫെബ്രുവരി 9,Malayalam
" ""കോംസ്കോർ എന്ന റേറ്റിംഗ് സ്ഥാപനം അനുസരിച്ച്"".",Malayalam
[8] ലവ്‌ലാൻഡും റീഗിളും വാദിക്കുന്നത്,Malayalam
[48][49] 2012 ജനുവരി 18-ന്,Malayalam
[51][52] 2014 ജനുവരി 20-ന്,Malayalam
" അത് ""കഴിഞ്ഞ വർഷം അതിന്റെ പേജ് കാഴ്‌ചകളുടെ പത്ത് ശതമാനത്തോളം നഷ്ടപ്പെട്ടു.",Malayalam
2012 ഡിസംബറിനും 2013 ഡിസംബറിനുമിടയിൽ ഏകദേശം രണ്ട് ബില്യൺ ഇടിവുണ്ടായി.,Malayalam
ജർമ്മൻ പതിപ്പിന് 17 ശതമാനവും ജാപ്പനീസ് പതിപ്പിന് ഒമ്പത് ശതമാനവും ഇടിഞ്ഞു.,Malayalam
"[53] വർമ്മ കൂട്ടിച്ചേർത്തു, വിക്കിപീഡിയയുടെ മാനേജർമാർ ഇത് എണ്ണുന്നതിലെ പിശകുകൾ മൂലമാകാമെന്ന് കരുതുന്നു",Malayalam
"[53] ന്യൂയോർക്ക് യൂണിവേഴ്‌സിറ്റിയിലെ അസോസിയേറ്റ് പ്രൊഫസറും ഹാർവാർഡിന്റെ ബെർക്ക്‌മാൻ ക്ലീൻ സെന്റർ ഫോർ ഇന്റർനെറ്റ് ആൻഡ് സൊസൈറ്റിയിലെ സഹപ്രവർത്തകനുമായ ക്ലേ ഷിർക്കി ഈ വിഷയത്തിൽ ബന്ധപ്പെട്ടപ്പോൾ, പേജ് കാഴ്‌ച കുറയുന്നതിന്റെ ഭൂരിഭാഗവും നോളജ് ഗ്രാഫുകൾ മൂലമാണെന്ന് താൻ സംശയിക്കുന്നതായി സൂചിപ്പിച്ചു. തിരയൽ പേജിൽ നിന്ന് നിങ്ങളുടെ ചോദ്യത്തിന് ഉത്തരം ലഭിക്കും, നിങ്ങൾ ക്ലിക്ക് ചെയ്യേണ്ടതില്ല.
[53] 2016 ഡിസംബർ അവസാനത്തോടെ",Malayalam
[54] 2013 ജനുവരിയിൽ,Malayalam
2014 ഒക്ടോബറിൽ വിക്കിപീഡിയയെ വിക്കിപീഡിയ സ്മാരകം നൽകി ആദരിച്ചു; കൂടാതെ,Malayalam
 വിക്കിപീഡിയയുടെ 7,Malayalam
2019 ഏപ്രിലിൽ,Malayalam
[55][56] 2019 ജൂണിൽ,Malayalam
[57] പരമ്പരാഗത വിജ്ഞാനകോശങ്ങളിൽ നിന്ന് വ്യത്യസ്‌തമായി,Malayalam
[60] ഇത് ഏതാണ്ട് പൂർണ്ണമായും തുറന്ന് തുടങ്ങി - ആർക്കും ലേഖനങ്ങൾ സൃഷ്ടിക്കാൻ കഴിയും,Malayalam
 വിക്കിപീഡിയ അക്കൗണ്ട് ഇല്ലാത്തവർ പോലും.,Malayalam
എല്ലാ ലേഖനങ്ങളിലെയും പരിഷ്കാരങ്ങൾ ഉടൻ പ്രസിദ്ധീകരിക്കും.,Malayalam
തൽഫലമായി,Malayalam
വിക്കിപീഡിയയുടെ വർദ്ധിച്ചുവരുന്ന ജനപ്രീതി കാരണം,Malayalam
ചില കേസുകളിൽ എഡിറ്റിംഗ് നിയന്ത്രണങ്ങൾ ഏർപ്പെടുത്തിയിട്ടുണ്ട്.,Malayalam
ഉദാഹരണത്തിന്,Malayalam
[61] ഇംഗ്ലീഷ് വിക്കിപീഡിയയിൽ,Malayalam
[64] പ്രത്യേകിച്ച് വിവാദപരമായ ഒരു ലേഖനം ലോക്ക് ചെയ്തേക്കാം,Malayalam
[66] ചില സന്ദർഭങ്ങളിൽ,Malayalam
ഉദാഹരണത്തിന്,Malayalam
നീണ്ടുനിൽക്കുന്ന പരീക്ഷണങ്ങൾക്കും കമ്മ്യൂണിറ്റി ചർച്ചകൾക്കും ശേഷം,Malayalam
" ഇംഗ്ലീഷ് വിക്കിപീഡിയ 2012 ഡിസംബറിൽ ""തീർച്ചപ്പെടുത്താത്ത മാറ്റങ്ങൾ"" സംവിധാനം അവതരിപ്പിച്ചു.",Malayalam
[68] ഈ സംവിധാനത്തിന് കീഴിൽ,Malayalam
[69] മാറ്റങ്ങൾ വ്യവസ്ഥാപിതമായി അവലോകനം ചെയ്യപ്പെടുന്നില്ലെങ്കിലും,Malayalam
"ഓരോ ലേഖനത്തിന്റെയും ""ചരിത്രം"" പേജ് ഓരോ റിവിഷനിലേക്കും ലിങ്ക് ചെയ്യുന്നു.",Malayalam
[note 4][70] ഒട്ടുമിക്ക ലേഖനങ്ങളിലും,Malayalam
ലേഖനങ്ങളിലെ ഏറ്റവും പുതിയ മാറ്റങ്ങൾ ആർക്കും കാണാനാകും,Malayalam
